userId,name,predicted_rating
3711,Scarf,3.704028
3711,Shirt,3.5570774
3711,Sweater,3.5568576
3710,Shirt,3.9188743
3710,Jacket,3.9129124
3710,Shoes,3.742808
3709,Socks,4.3287535
3709,Sneakers,4.202155
3709,Shorts,4.1021104
3708,Skirt,3.8964148
3708,Sweater,3.8906152
3708,Jeans,3.8048687
3707,Sunglasses,3.5974329
3707,Pants,3.4286306
3707,Gloves,3.3334353
3706,Hat,3.4992187
3706,Socks,3.3083405
3706,Shorts,3.241954
3705,Sneakers,4.16681
3705,Gloves,4.1043983
3705,T-shirt,4.038647
3704,Jeans,3.788025
3704,Backpack,3.4803174
3704,Shirt,3.477088
3703,Gloves,3.9307163
3703,Sandals,3.8392434
3703,Coat,3.8147728
3702,Sneakers,3.508525
3702,Skirt,3.4723313
3702,Handbag,3.454714
3701,Shoes,3.8083153
3701,T-shirt,3.563151
3701,Hat,3.5566983
3700,Scarf,4.018365
3700,Boots,3.7538648
3700,Sunglasses,3.4205687
3699,Blouse,3.7368932
3699,Jeans,3.671008
3699,Sunglasses,3.67003
3698,Jacket,3.659047
3698,Hat,3.4714062
3698,Sandals,3.333171
3697,Skirt,2.885957
3697,Jeans,2.8679554
3697,Sunglasses,2.6922102
3696,Blouse,4.3152633
3696,Hat,4.077453
3696,Handbag,3.790003
3695,Shirt,3.9291356
3695,Gloves,3.8696651
3695,Coat,3.864496
3694,Scarf,3.8411152
3694,Sandals,3.5971105
3694,Boots,3.572503
3693,Boots,3.9773016
3693,Shoes,3.9639776
3693,T-shirt,3.9138749
3692,Handbag,4.182693
3692,Pants,3.8342912
3692,Blouse,3.8208218
3691,Skirt,3.8505793
3691,Sneakers,3.7191796
3691,Backpack,3.6586766
3690,Gloves,3.7834098
3690,Jacket,3.7626321
3690,Sunglasses,3.7584789
3689,Handbag,3.6548638
3689,Blouse,3.464502
3689,Shorts,3.3406594
3688,Scarf,3.3891647
3688,Shorts,3.3661375
3688,Hoodie,3.2983947
3687,Handbag,3.5958686
3687,Shorts,3.5661492
3687,Jewelry,3.484159
3686,Hoodie,4.2111897
3686,Jewelry,4.1904726
3686,Sunglasses,4.1524496
3685,Scarf,3.8974154
3685,Blouse,3.6195922
3685,Sunglasses,3.5417335
3684,T-shirt,4.2128425
3684,Shoes,3.9419224
3684,Gloves,3.8320541
3683,Shoes,3.8338788
3683,Socks,3.8098993
3683,Sweater,3.615955
3682,Sunglasses,3.5986943
3682,Jewelry,3.5755978
3682,Sneakers,3.4509692
3681,Jewelry,3.666794
3681,Jacket,3.6220648
3681,Shirt,3.2656274
3680,Sunglasses,3.9975111
3680,Backpack,3.7058775
3680,Jacket,3.6869395
3679,Shorts,4.341208
3679,Sandals,4.1013417
3679,Sneakers,4.0446625
3678,Gloves,2.9763885
3678,Pants,2.9591298
3678,Jacket,2.9392128
3677,Boots,4.1645026
3677,Belt,4.1506085
3677,T-shirt,4.1436567
3676,T-shirt,4.157381
3676,Shirt,3.9968233
3676,Backpack,3.7252328
3675,Dress,3.9107356
3675,Jeans,3.8836057
3675,Coat,3.7852976
3674,Shorts,3.4932745
3674,Shirt,3.331121
3674,Sunglasses,3.3014255
3673,Handbag,4.223684
3673,Jewelry,4.146882
3673,Scarf,3.9979677
3672,Sandals,3.9580889
3672,Gloves,3.5848613
3672,Shoes,3.5359738
3671,Belt,3.9433885
3671,Shirt,3.9422655
3671,Gloves,3.819565
3670,Shorts,4.277564
3670,Jacket,4.2681613
3670,Hat,4.2440753
3669,Shoes,3.555099
3669,T-shirt,3.37367
3669,Boots,3.3626242
3668,Sunglasses,3.7328608
3668,T-shirt,3.6501212
3668,Coat,3.6165698
3667,Socks,3.606038
3667,Shoes,3.4459877
3667,Sandals,3.2506475
3666,Sweater,3.3939047
3666,Shorts,3.205272
3666,Shoes,3.0708008
3665,Hoodie,3.6571934
3665,Jewelry,3.649349
3665,Sweater,3.4996958
3664,Socks,3.9540904
3664,Sneakers,3.9366229
3664,Sweater,3.7875872
3663,Gloves,4.6080537
3663,Handbag,4.535682
3663,Hat,4.517584
3662,T-shirt,3.8219833
3662,Coat,3.6647465
3662,Hat,3.5712082
3661,Backpack,3.9428253
3661,T-shirt,3.7392454
3661,Sneakers,3.7304552
3660,Scarf,3.838761
3660,Blouse,3.800646
3660,Pants,3.7288492
3659,Jeans,4.0946226
3659,Blouse,3.8737276
3659,Hat,3.8113792
3658,Sandals,3.8095086
3658,Handbag,3.67696
3658,Scarf,3.672453
3657,Pants,3.4352653
3657,Shirt,3.3909476
3657,Boots,3.3711789
3656,Pants,4.0820293
3656,Jewelry,4.059308
3656,Dress,3.8063505
3655,Hoodie,4.083357
3655,Shirt,4.015902
3655,Backpack,3.999665
3654,Shorts,3.758062
3654,Hoodie,3.7329507
3654,Backpack,3.706499
3653,Sweater,3.4684181
3653,Sandals,3.3882263
3653,Hat,3.2750938
3652,T-shirt,3.6126485
3652,Shoes,3.4371185
3652,Gloves,3.3301337
3651,Socks,3.7591467
3651,Boots,3.635648
3651,Blouse,3.6322796
3650,Dress,4.1136208
3650,Belt,4.039155
3650,Shoes,3.7834296
3649,Sweater,3.9386787
3649,Shorts,3.7270763
3649,Shoes,3.6879447
3648,Socks,3.7260268
3648,Shoes,3.2294972
3648,T-shirt,3.2200577
3647,Handbag,4.306762
3647,Socks,4.229453
3647,Hat,4.0927157
3646,Boots,3.8893535
3646,Pants,3.8651252
3646,Dress,3.8497171
3645,Belt,3.9636333
3645,Dress,3.582446
3645,Skirt,3.5693467
3644,Sandals,3.4370782
3644,Hat,3.4213715
3644,Shorts,3.4098172
3643,Shorts,3.2345426
3643,Sunglasses,3.1724522
3643,Socks,3.0963545
3642,Hoodie,2.62083
3642,Sweater,2.6095142
3642,Backpack,2.597762
3641,Gloves,3.5336325
3641,Skirt,3.4414055
3641,Hat,3.351569
3640,Sunglasses,3.3921094
3640,Hoodie,3.3300319
3640,Jeans,3.3090925
3639,Skirt,3.8906374
3639,Jeans,3.7628148
3639,T-shirt,3.655849
3638,Shorts,4.412767
3638,Skirt,4.2979555
3638,Socks,4.215537
3637,Gloves,4.0254016
3637,Skirt,3.8571808
3637,Socks,3.81312
3636,Coat,3.9736845
3636,Dress,3.6155903
3636,Sneakers,3.559572
3635,Jacket,3.4897327
3635,Shirt,3.4359465
3635,Blouse,3.4351802
3634,Coat,2.690973
3634,Sneakers,2.6834514
3634,Sunglasses,2.6603193
3633,Shoes,3.8491735
3633,Gloves,3.5217083
3633,Pants,3.5189989
3632,T-shirt,4.2281876
3632,Jeans,4.2062907
3632,Boots,4.0611095
3631,Dress,4.0135546
3631,Backpack,3.961314
3631,Jacket,3.8449411
3630,Belt,4.2085977
3630,Blouse,4.138078
3630,Hat,3.9195867
3629,Sandals,4.2192965
3629,Jewelry,3.6800523
3629,Gloves,3.657385
3628,Shirt,3.8350372
3628,Boots,3.6775641
3628,Sneakers,3.6477218
3627,T-shirt,3.6313164
3627,Sweater,3.5724173
3627,Scarf,3.5069854
3626,Jewelry,3.7347538
3626,Jacket,3.5695276
3626,Coat,3.4759157
3625,Sunglasses,4.3743887
3625,Blouse,4.3505497
3625,T-shirt,4.1974664
3624,Sneakers,3.472967
3624,Belt,3.3663774
3624,Hoodie,3.2270021
3623,Shoes,3.1447363
3623,Boots,3.1153307
3623,Socks,3.0615768
3622,Hoodie,4.2042046
3622,Backpack,3.802751
3622,Handbag,3.7450259
3621,Hat,3.9377728
3621,Socks,3.7978878
3621,Dress,3.7050154
3620,Boots,4.1604247
3620,Jewelry,3.9320233
3620,Coat,3.790679
3619,Belt,3.7810662
3619,Sneakers,3.7484074
3619,Sunglasses,3.6778908
3618,T-shirt,4.0396867
3618,Hoodie,3.9509928
3618,Gloves,3.8452086
3617,Shorts,4.023873
3617,Scarf,3.756293
3617,Sunglasses,3.6201024
3616,Sunglasses,3.2314878
3616,Gloves,3.2112887
3616,Shoes,3.1922894
3615,Sunglasses,3.6172106
3615,Jewelry,3.6155853
3615,Handbag,3.6106765
3614,Handbag,3.6836464
3614,Scarf,3.577588
3614,Skirt,3.4566615
3613,Shorts,3.4830887
3613,Sweater,3.4266784
3613,Handbag,3.4140544
3612,Sandals,3.5777879
3612,Jeans,3.555664
3612,Jewelry,3.4421556
3611,Boots,4.037631
3611,Pants,3.9479938
3611,Socks,3.8894367
3610,Boots,4.120815
3610,Gloves,3.843635
3610,Jacket,3.686481
3609,Belt,3.9103124
3609,Dress,3.8676522
3609,Handbag,3.8570879
3608,Belt,3.5572357
3608,T-shirt,3.4814863
3608,Coat,3.4606705
3607,Coat,4.05805
3607,Handbag,3.7810564
3607,Jewelry,3.6678035
3606,T-shirt,4.154405
3606,Boots,3.9229388
3606,Belt,3.8792636
3605,Sweater,3.4305575
3605,Coat,3.238143
3605,Boots,3.2160206
3604,Handbag,3.685579
3604,Socks,3.5887878
3604,Blouse,3.5377266
3603,Handbag,3.8570466
3603,Backpack,3.7214127
3603,Belt,3.6615386
3602,Hat,3.9814222
3602,Shorts,3.7775657
3602,Sweater,3.6946669
3601,Sandals,3.5192463
3601,Shorts,3.421987
3601,Sneakers,3.3937993
3600,Coat,3.533883
3600,Sandals,3.3755522
3600,Jewelry,3.3702497
3599,Backpack,3.3405638
3599,Dress,3.2845707
3599,T-shirt,3.2059844
3598,Blouse,4.0894604
3598,Jeans,4.084651
3598,Pants,3.9657185
3597,Shirt,3.8115618
3597,Handbag,3.6745598
3597,Coat,3.6341543
3596,T-shirt,3.8797934
3596,Shirt,3.6280105
3596,Sunglasses,3.609144
3595,Sunglasses,3.6789477
3595,Backpack,3.6271544
3595,Pants,3.493954
3594,Sneakers,3.198519
3594,Dress,3.1851118
3594,Jeans,3.103523
3593,Shoes,4.2946615
3593,Sweater,4.054225
3593,Belt,4.043919
3592,T-shirt,4.044036
3592,Hoodie,3.7620065
3592,Handbag,3.601395
3591,T-shirt,3.7510455
3591,Shoes,3.6007762
3591,Boots,3.5893054
3590,Sneakers,4.5731773
3590,Backpack,3.9501736
3590,Sandals,3.9304657
3589,Pants,3.9697728
3589,Coat,3.8470368
3589,Hat,3.7245603
3588,Boots,4.2417874
3588,Shoes,4.067397
3588,T-shirt,3.9650283
3587,Coat,3.527183
3587,Dress,3.5092914
3587,Sneakers,3.4042325
3586,Jacket,3.9251094
3586,Shorts,3.8698297
3586,Hat,3.8335996
3585,Dress,3.9044838
3585,Belt,3.8901558
3585,Shoes,3.6400695
3584,Sneakers,3.6039858
3584,Hoodie,3.584005
3584,Gloves,3.3943334
3583,Jacket,3.8317955
3583,Backpack,3.4334104
3583,Boots,3.4109843
3582,Belt,3.2577872
3582,Shoes,3.1630068
3582,Hoodie,3.1153433
3581,Shorts,3.8401206
3581,Hoodie,3.8060327
3581,Sunglasses,3.7812595
3580,Sweater,4.470843
3580,Jacket,4.0596147
3580,Coat,3.9327285
3579,T-shirt,3.3302147
3579,Gloves,3.200721
3579,Hoodie,3.150837
3578,Backpack,4.3856525
3578,Jewelry,3.7920616
3578,Socks,3.65745
3577,Jacket,3.8862002
3577,Pants,3.857482
3577,Backpack,3.7695298
3576,Jacket,3.8108387
3576,Sneakers,3.73983
3576,Boots,3.7318034
3575,Sandals,3.9258964
3575,Shoes,3.9038775
3575,Backpack,3.7640111
3574,Sunglasses,3.598739
3574,Gloves,3.40666
3574,T-shirt,3.2222104
3573,Jeans,3.980715
3573,Hat,3.7397656
3573,Jacket,3.7250216
3572,Hat,3.7017133
3572,T-shirt,3.6630101
3572,Coat,3.6258605
3571,Hat,4.2003717
3571,Backpack,4.0070467
3571,Jacket,3.921661
3570,Hat,3.759643
3570,Jewelry,3.483398
3570,Skirt,3.4546897
3569,Belt,4.3693295
3569,Shorts,4.2696586
3569,Gloves,4.1244736
3568,Shoes,3.9873753
3568,Sweater,3.7715802
3568,Shorts,3.6798265
3567,Shoes,3.5275712
3567,Jacket,3.4745088
3567,Pants,3.4649153
3566,Sandals,3.740631
3566,Gloves,3.478619
3566,Backpack,3.4080348
3565,Dress,4.098782
3565,Sneakers,3.9065866
3565,Boots,3.7708492
3564,Skirt,4.0496807
3564,Jeans,3.7734015
3564,T-shirt,3.518321
3563,Sandals,3.6800773
3563,Backpack,3.5513775
3563,Skirt,3.5178785
3562,Hoodie,3.9156318
3562,Hat,3.5521722
3562,Jacket,3.55025
3561,Shoes,4.228648
3561,Handbag,4.1382465
3561,T-shirt,4.065704
3560,Socks,3.259957
3560,Shoes,3.061938
3560,Sandals,2.85574
3559,Skirt,3.8003974
