userId,name,predicted_rating
3874,Shirt,3.3560314
3873,Sandals,3.6848726
3873,Hoodie,3.5891027
3873,Sunglasses,3.4838405
3872,Hat,4.097076
3872,Gloves,3.6830652
3872,Pants,3.4865632
3871,Shorts,3.9239194
3871,Belt,3.5753746
3871,Backpack,3.5667915
3870,Skirt,4.0693965
3870,Socks,3.98982
3870,Gloves,3.9625692
3869,Sneakers,3.7850769
3869,Jewelry,3.613509
3869,Backpack,3.4567215
3868,Gloves,3.4438434
3868,Hoodie,3.312475
3868,Hat,3.1596708
3867,Shorts,3.3563046
3867,Sneakers,3.3282957
3867,Shirt,3.2969265
3866,Sandals,3.8903122
3866,Handbag,3.7371836
3866,Pants,3.484053
3865,Socks,4.2545104
3865,Hoodie,4.2241263
3865,Jewelry,4.1702495
3864,Blouse,3.079784
3864,Hoodie,3.0598946
3864,Sandals,2.961801
3863,Skirt,3.6338782
3863,Shorts,3.6235998
3863,Gloves,3.5532188
3862,Boots,3.625188
3862,Jeans,3.349514
3862,Pants,3.0750213
3861,Jacket,4.2031107
3861,Shorts,3.7254996
3861,Jewelry,3.4696884
3860,Sneakers,3.418799
3860,Hat,3.2581296
3860,Blouse,3.2545178
3859,Dress,3.7564692
3859,Pants,3.4950213
3859,Hat,3.4402292
3858,Sandals,3.5527048
3858,Shorts,3.2147846
3858,Coat,3.187286
3857,Shoes,4.1568785
3857,Socks,4.094831
3857,Hat,4.0087953
3856,Belt,4.300131
3856,Shorts,4.1127195
3856,Blouse,4.073336
3855,Jacket,2.9123046
3855,Gloves,2.8810377
3855,Hoodie,2.773964
3854,T-shirt,4.205497
3854,Shorts,4.024412
3854,Socks,4.0101676
3853,Gloves,3.9830446
3853,Coat,3.850497
3853,T-shirt,3.7586596
3852,Gloves,3.8458939
3852,Boots,3.5644157
3852,Belt,3.5484347
3851,Sunglasses,3.5474987
3851,Dress,3.268412
3851,Hoodie,3.2451208
3850,Sneakers,2.0780556
3850,T-shirt,1.992968
3850,Dress,1.9873748
3849,Hoodie,2.7629828
3849,Socks,2.6930926
3849,Jeans,2.5875063
3848,Hoodie,3.417321
3848,Shirt,3.3163707
3848,Blouse,3.3019848
3847,Skirt,3.8146596
3847,Socks,3.6389835
3847,Hoodie,3.613072
3846,Sunglasses,3.9263144
3846,Sneakers,3.8666685
3846,Shoes,3.8139176
3845,Socks,4.0745935
3845,Jewelry,3.9816785
3845,Shoes,3.7153108
3844,Skirt,3.491072
3844,Gloves,3.321873
3844,T-shirt,3.0943856
3843,Boots,3.5536237
3843,Sneakers,3.5105438
3843,T-shirt,3.4020925
3842,Hoodie,3.6266894
3842,Socks,3.6221848
3842,Sneakers,3.3596296
3841,Sweater,3.450799
3841,Jewelry,3.2812116
3841,Skirt,3.2732995
3840,Hoodie,3.655861
3840,Jewelry,3.504246
3840,Sweater,3.4661686
3839,Jewelry,3.408045
3839,Hoodie,3.2103748
3839,Socks,3.1292953
3838,Sneakers,4.3160286
3838,Dress,3.7624369
3838,Jewelry,3.6624744
3837,Jacket,3.8733106
3837,Sunglasses,3.7102792
3837,Shorts,3.638619
3836,Hat,3.8897576
3836,Sunglasses,3.3160162
3836,Socks,3.1812139
3834,Jewelry,3.833648
3834,T-shirt,3.7118237
3834,Shirt,3.6943748
3833,Shorts,4.0292654
3833,Scarf,3.5209703
3833,Sunglasses,3.4737632
3832,Scarf,3.9458253
3832,Skirt,3.796852
3832,Jacket,3.6258385
3831,Skirt,3.0881429
3831,T-shirt,2.9539313
3831,Gloves,2.9171033
3830,Scarf,4.556565
3830,Sneakers,4.4341483
3830,Blouse,4.33823
3829,Socks,3.802947
3829,Shirt,3.7986996
3829,Jewelry,3.748081
3828,Shorts,3.8868902
3828,Pants,3.8292792
3828,Jacket,3.5198371
3827,Boots,3.2812967
3827,T-shirt,3.1086807
3827,Sneakers,2.8160534
3826,Sunglasses,3.7805285
3826,Belt,3.744473
3826,Blouse,3.5442598
3825,Gloves,3.8882623
3825,Hat,3.803471
3825,Shirt,3.6840203
3824,Jacket,4.120063
3824,Jeans,3.8831975
3824,Sweater,3.6346805
3823,Shorts,3.5128179
3823,T-shirt,3.4612794
3823,Belt,3.4034693
3822,Scarf,3.963965
3822,Shirt,3.9622355
3822,Blouse,3.8285375
3821,Shirt,4.3887386
3821,Jeans,4.138611
3821,Dress,4.0368943
3820,Shoes,3.648973
3820,Gloves,3.5312932
3820,Boots,3.4941192
3819,Shirt,3.580202
3819,Blouse,3.1294608
3819,Jeans,3.1212044
3818,Belt,4.0739684
3818,Sneakers,3.8839612
3818,Socks,3.3587825
3817,Handbag,3.7716413
3817,Sandals,3.6559079
3817,Sweater,3.5295873
3816,Handbag,3.7311215
3816,Sandals,3.4444199
3816,Sunglasses,3.2763946
3815,Shirt,4.221357
3815,Hoodie,4.1561565
3815,Blouse,4.020431
3814,Backpack,3.7363615
3814,Boots,3.715215
3814,Jeans,3.6918006
3813,Belt,4.3536253
3813,Shorts,4.0846806
3813,Sweater,4.051758
3812,Scarf,4.2403665
3812,Sneakers,3.8653412
3812,Shorts,3.8615901
3811,Jacket,3.338492
3811,Shirt,3.1380186
3811,Boots,3.0672936
3810,Sandals,4.3290586
3810,Pants,3.961791
3810,Handbag,3.9460545
3809,Gloves,3.9849741
3809,Shoes,3.7515543
3809,Shorts,3.748469
3808,Dress,3.8201516
3808,Sunglasses,3.7781246
3808,T-shirt,3.6782577
3807,T-shirt,3.6676955
3807,Hoodie,3.268436
3807,Handbag,3.1991558
3806,Sandals,3.4890018
3806,Sneakers,3.216384
3806,Jacket,3.1974785
3805,Backpack,3.041758
3805,Socks,2.953743
3805,Handbag,2.9496677
3804,Jacket,3.8114305
3804,Coat,3.796222
3804,Dress,3.7173295
3803,Jewelry,3.7830486
3803,Hoodie,3.5651097
3803,Skirt,3.5354342
3802,Sneakers,4.2709584
3802,Shirt,4.134557
3802,Hoodie,4.0821924
3801,Gloves,3.5853932
3801,Sandals,3.5026531
3801,Handbag,3.4658597
3800,Shirt,2.9041994
3800,Boots,2.7904117
3800,Jeans,2.6395109
3799,Coat,3.446416
3799,Dress,3.3334782
3799,T-shirt,3.2580724
3798,Sneakers,3.2783048
3798,T-shirt,3.1867385
3798,Dress,3.024268
3797,Skirt,3.8099723
3797,Gloves,3.633802
3797,T-shirt,3.376858
3796,Sandals,3.3558471
3796,Skirt,3.303729
3796,Shorts,2.9327228
3795,Sweater,3.9319706
3795,Shoes,3.8080213
3795,Sneakers,3.791083
3794,Shirt,4.153521
3794,Shorts,4.126171
3794,Gloves,3.8772936
3793,Hat,3.8849409
3793,Sunglasses,3.416125
3793,Socks,3.2136834
3792,Coat,4.008534
3792,Shoes,3.782493
3792,Sandals,3.6491263
3791,Sweater,3.2640858
3791,Shorts,3.258633
3791,Belt,3.2047663
3790,Jeans,3.7455773
3790,Coat,3.7337942
3790,Gloves,3.5629814
3789,Hoodie,3.469821
3789,Shirt,3.417341
3789,Sweater,3.3828044
3788,Sneakers,3.1447337
3788,Backpack,3.0868385
3788,Skirt,3.0668697
3787,Shoes,3.604782
3787,Jacket,3.457193
3787,Coat,3.4317594
3786,Belt,4.1044397
3786,Gloves,4.0426335
3786,Boots,3.981514
3785,Shoes,4.3498616
3785,Sneakers,4.1946716
3785,Skirt,4.051624
3784,Sneakers,3.9145
3784,Dress,3.9138334
3784,Backpack,3.8681555
3783,Blouse,4.0628085
3783,Hoodie,4.058591
3783,Hat,3.9735103
3782,Belt,3.4073286
3782,Shorts,3.3662157
3782,Jeans,3.0383055
3781,Dress,4.657038
3781,Jewelry,4.5194335
3781,Blouse,4.4136353
3780,Sunglasses,4.2887864
3780,Dress,4.2842126
3780,Boots,3.9796832
3779,Jacket,2.8940675
3779,Sweater,2.7732012
3779,Jeans,2.7290869
3778,Gloves,4.075204
3778,T-shirt,3.839123
3778,Handbag,3.8219879
3777,Skirt,4.3146553
3777,Shoes,3.8451397
3777,Gloves,3.68754
3776,Sandals,3.696379
3776,Boots,3.3025227
3776,T-shirt,3.188797
3775,Shorts,3.4867167
3775,Handbag,3.4207428
3775,Belt,3.394243
3774,Jacket,3.8583527
3774,Shorts,3.579966
3774,Jeans,3.4245546
3773,Dress,3.672277
3773,Sneakers,3.6597874
3773,T-shirt,3.57
3772,Scarf,4.0504045
3772,Coat,3.5327845
3772,Sweater,3.396646
3771,Socks,3.551296
3771,Jacket,3.476703
3771,Shirt,3.3531399
3770,Coat,4.0252333
3770,Handbag,4.0015545
3770,Scarf,3.64791
3769,Sneakers,4.480405
3769,Sandals,4.217185
3769,Scarf,4.1826005
3768,Backpack,3.6738827
3768,Jewelry,3.354096
3768,Socks,3.2791576
3767,Hat,3.89039
3767,Boots,3.8855476
3767,Scarf,3.8677034
3766,Dress,3.73791
3766,Backpack,3.7288227
3766,Sunglasses,3.6991217
3765,Jeans,3.4617758
3765,Shirt,3.4033341
3765,Sunglasses,3.3071177
3764,Sweater,3.8190222
3764,Shorts,3.678231
3764,Coat,3.6546397
3763,Hat,3.7784834
3763,Sweater,3.6282878
3763,Jewelry,3.4885113
3762,Skirt,3.9585001
3762,Gloves,3.78981
3762,T-shirt,3.518198
3761,Sandals,3.8554795
3761,Handbag,3.8359544
3761,Coat,3.6625223
3760,Jeans,4.088331
3760,Sunglasses,4.041081
3760,Coat,3.8031073
3759,Shoes,2.944726
3759,Shorts,2.9301758
3759,Boots,2.75139
3758,Pants,3.7713437
3758,Boots,3.7144995
3758,Shirt,3.6383224
3757,Hat,3.9972637
3757,Sunglasses,3.2703803
3757,Socks,3.2622545
3756,Sweater,2.8536375
3756,Socks,2.8370628
3756,Jacket,2.8128767
3755,Hat,3.0441449
3755,Socks,3.0149398
3755,Shorts,2.7636375
3754,Hat,4.28414
3754,Blouse,4.162196
3754,Gloves,4.1360493
3752,Coat,3.7070847
3752,Hat,3.6669564
3752,Belt,3.5888565
3751,Shoes,3.6106446
3751,Hat,3.598335
3751,Jacket,3.5699363
3750,Sandals,3.8274007
3750,Pants,3.6672637
3750,Sunglasses,3.4185472
3749,Sunglasses,3.7407978
3749,Dress,3.6587582
3749,T-shirt,3.638312
3748,Jeans,3.8741844
3748,Shirt,3.8424194
3748,Boots,3.7846305
3747,Jacket,3.9153755
3747,Hoodie,3.4758263
3747,Jewelry,3.444629
3746,Jeans,4.2163687
3746,Shoes,3.839555
3746,Hat,3.7209938
3745,Pants,3.6130574
3745,Boots,3.584575
3745,Jeans,3.5741765
3744,Shirt,3.8368607
3744,Blouse,3.726471
3744,Hoodie,3.7005076
3743,Blouse,4.0310874
3743,Belt,3.8097336
3743,Handbag,3.759587
3742,Hat,4.124855
3742,Skirt,4.08036
3742,Coat,3.750815
3741,Coat,3.996564
3741,Socks,3.9555352
3741,Handbag,3.953965
3740,Blouse,3.2626488
3740,Shoes,3.1839373
3740,Dress,3.109807
3739,Scarf,2.8539202
3739,Boots,2.7068467
3739,Skirt,2.6795073
3738,Dress,4.143644
3738,Backpack,4.0653057
3738,Shorts,4.0644298
3737,Sweater,4.200738
3737,Scarf,3.5648918
3737,Hoodie,3.4971542
3736,Sunglasses,3.2763045
3736,Boots,3.1750712
3736,Scarf,3.1133246
3735,Gloves,3.3433542
3735,Jewelry,3.1864946
3735,Sweater,3.1500297
3734,Dress,4.2302866
3734,Blouse,3.715583
3734,Skirt,3.708484
3733,Jeans,3.9940376
3733,Dress,3.689202
3733,Sunglasses,3.6412575
3732,T-shirt,3.2945313
3732,Scarf,3.1712847
3732,Jeans,3.1603758
3731,Hoodie,3.366223
3731,Belt,3.3126137
3731,Sneakers,3.304298
3730,Jacket,4.2801485
3730,Handbag,3.7623286
3730,Shorts,3.5946517
3729,Jeans,4.0072527
3729,Belt,3.8404682
3729,Shoes,3.6882
3728,Boots,4.234017
3728,Belt,4.144206
3728,Coat,4.036556
3727,Shirt,3.934679
3727,Shorts,3.9005687
3727,Jacket,3.8145046
3726,Hoodie,3.450983
3726,Belt,3.333105
3726,Pants,3.2732317
3725,Blouse,3.7202659
3725,Shoes,3.6757371
3725,Skirt,3.642604
3724,Shirt,3.773872
3724,Shorts,3.5533068
3724,Gloves,3.4114397
3723,Socks,3.8616378
3723,Sunglasses,3.7907343
3723,Backpack,3.7147346
3722,Sandals,3.7313707
3722,Sunglasses,3.678032
3722,Blouse,3.6667266
3721,Belt,4.218968
3721,T-shirt,4.1084805
3721,Shorts,4.0120296
3720,Scarf,3.8177638
3720,Sneakers,3.7763891
3720,T-shirt,3.7539248
3719,Jacket,3.737557
3719,Hoodie,3.5509613
3719,Gloves,3.4766536
3718,Dress,3.9474366
3718,Jacket,3.9121504
3718,Jewelry,3.9027216
3717,Gloves,3.9628067
3717,Shorts,3.954882
3717,Shoes,3.7342827
3716,Jeans,3.8898337
3716,Sandals,3.455747
3716,Jacket,3.420204
3715,Skirt,3.7681055
3715,Jewelry,3.628697
3715,Sweater,3.5382233
3714,Sneakers,3.2895327
3714,Belt,3.2037635
3714,Jeans,3.1628823
3713,Shorts,3.939835
3713,Scarf,3.860556
3713,T-shirt,3.8223543
3712,Coat,3.8456554
3712,Shorts,3.8010936
3712,Jewelry,3.7931385
3711,Jacket,3.8953633
3711,Shorts,3.7423458
3711,Sunglasses,3.3651762
3710,Jacket,4.2817707
3710,Belt,3.763385
3710,Shoes,3.7411978
3709,Backpack,4.349928
3709,Sweater,4.221526
3709,Sneakers,4.217557
3708,Shorts,3.9314303
3708,Backpack,3.8069134
3708,Handbag,3.7804067
3707,Skirt,3.8246822
3707,Gloves,3.7924376
3707,Belt,3.567832
3706,Shorts,3.6211867
3706,Coat,3.6104336
3706,Hat,3.5773208
3705,Backpack,3.9984736
3705,Blouse,3.8980563
3705,Sneakers,3.8387222
3704,Skirt,3.7857614
3704,Gloves,3.6126907
3704,Shorts,3.5151536
3703,Sandals,4.0046425
3703,Coat,3.8235204
3703,Gloves,3.7740946
3702,Coat,3.7868621
3702,Scarf,3.6857114
3702,Pants,3.4441051
3701,Belt,4.0107656
3701,Blouse,3.7032654
3701,Sneakers,3.5919967
3700,Sunglasses,4.286582
3700,Hat,3.7603989
3700,Boots,3.60807
3699,Sandals,3.8198562
3699,Shorts,3.635426
3699,Pants,3.5833004
3698,Shoes,3.6191986
3698,Blouse,3.5717468
3698,Jewelry,3.2965062
3697,Skirt,2.9605985
3697,Backpack,2.8435693
3697,Sneakers,2.8358188
3696,Hat,4.0499806
3696,Sandals,4.0449977
3696,Hoodie,4.0110755
3695,Handbag,4.0284176
3695,Pants,4.013304
3695,Blouse,3.9704075
3694,Coat,3.5235124
3694,Hat,3.4805532
3694,Sandals,3.4566128
3693,Belt,4.1545954
3693,Sneakers,4.0317926
3693,Jeans,3.796972
3692,Scarf,4.15168
3692,Sweater,3.921
3692,Coat,3.8434248
3691,Jewelry,3.819941
3691,Hoodie,3.7461627
3691,Gloves,3.7111766
3690,Sunglasses,4.116005
3690,Dress,3.80284
3690,Shorts,3.7570996
3689,Scarf,3.5965867
3689,Coat,3.3830605
3689,Jeans,3.096118
3688,Sandals,3.289312
3688,Handbag,3.2174983
3688,Gloves,3.2144828
3687,Scarf,3.905372
3687,Coat,3.8309562
3687,Hat,3.5735648
3686,Jacket,4.067968
3686,Shoes,4.048462
3686,Skirt,4.0452795
3685,Sunglasses,4.3959584
3685,Shorts,4.064097
3685,Belt,3.6673684
3684,Sneakers,4.0266056
3684,Blouse,3.9160628
3684,Scarf,3.6241734
3683,Blouse,4.0672607
3683,Shorts,3.8824663
3683,Belt,3.8163276
3682,T-shirt,3.641523
3682,Coat,3.4803934
3682,Belt,3.4329767
3681,Shorts,3.8219876
3681,Jacket,3.7389617
3681,Handbag,3.5564556
3680,Skirt,4.1253686
3680,Gloves,3.9824972
3680,T-shirt,3.9345272
3679,Handbag,4.089288
3679,Socks,4.022085
3679,Sweater,3.9955244
3678,Boots,2.9819899
3678,Sunglasses,2.877514
3678,Blouse,2.8596988
3677,Blouse,4.3697066
3677,Belt,4.264242
3677,Hoodie,4.13095
3676,Socks,3.8788722
3676,Skirt,3.773274
3676,Sweater,3.7134047
3675,Sneakers,4.130738
3675,Jeans,3.9429476
3675,Sweater,3.8951895
3674,Pants,3.4947386
3674,Jeans,3.2015474
3674,Coat,3.1993582
3673,T-shirt,4.1837544
3673,Scarf,4.04463
3673,Hat,4.034574
3672,Coat,3.7094367
3672,Shoes,3.5996456
3672,Boots,3.4258718
3671,Handbag,4.16557
3671,Gloves,4.003451
3671,Sandals,3.8650093
3670,Dress,3.686774
3670,Jeans,3.6681683
3670,Skirt,3.6399217
3669,Belt,3.4323485
3669,Shorts,2.9937372
3669,Scarf,2.8013654
3668,Belt,4.1189275
3668,Shorts,3.6941955
3668,Sneakers,3.6687489
3667,Boots,3.549514
3667,Sunglasses,3.4824824
3667,Hat,3.4226232
3666,Shoes,2.9251988
3666,Dress,2.912734
3666,Pants,2.8234787
3665,Blouse,3.6715937
3665,Pants,3.5462537
3665,Shoes,3.5022483
3664,Sneakers,3.8767095
3664,Dress,3.7960038
3664,Blouse,3.7756982
3663,Gloves,4.469229
3663,Hat,4.3964367
3663,Scarf,4.3172545
3662,Sneakers,3.8148298
3662,Belt,3.3789856
3662,Scarf,3.3052537
3661,T-shirt,3.8676958
3661,Dress,3.7346642
3661,Sneakers,3.705122
3660,Scarf,3.8609538
3660,Sweater,3.831082
3660,Jacket,3.5340383
3659,Scarf,4.0463185
3659,Jacket,3.9350598
3659,Gloves,3.6946084
3658,Handbag,4.111642
3658,Scarf,3.4415672
3658,Shirt,3.3378012
3657,Backpack,3.8956738
3657,Boots,3.7155545
3657,Dress,3.6198723
3656,Pants,4.0256405
3656,Shirt,3.8827107
3656,Shorts,3.8805714
3655,Hoodie,4.0597944
3655,Jacket,4.0271745
3655,Skirt,3.594084
3654,Jeans,3.8164866
3654,T-shirt,3.8158417
3654,Sandals,3.6608245
3653,Backpack,3.7020228
3653,Sneakers,3.667257
3653,Shoes,3.3826833
3652,Belt,3.6753194
3652,Sneakers,3.525844
3652,Blouse,3.4141674
3651,Sunglasses,3.3847802
3651,Sandals,3.3541856
3651,Sneakers,3.1885638
3650,Blouse,4.0061297
3650,Shirt,3.9169211
3650,Sweater,3.8826447
3649,Pants,3.6248827
3649,Scarf,3.6189892
3649,Sweater,3.6146057
3648,Sneakers,3.725123
3648,Jeans,3.5354662
3648,Sunglasses,3.4768467
3647,Sweater,4.0176644
3647,Scarf,3.9153588
3647,Coat,3.7646272
3646,Hoodie,4.2254896
3646,Sunglasses,3.9143326
3646,Dress,3.8573046
3645,Hoodie,3.4953375
3645,Backpack,3.4585261
3645,Shoes,3.213633
3644,Socks,3.8089688
3644,Dress,3.775261
3644,Handbag,3.5567634
3643,Skirt,3.4906464
3643,Belt,3.4835167
3643,Shorts,3.3560183
3642,Jeans,2.7044277
3642,T-shirt,2.5372205
3642,Pants,2.4858348
3641,Sweater,3.427337
3641,Jewelry,3.2170544
3641,Skirt,3.173731
3640,Gloves,3.6876643
3640,Skirt,3.4376414
3640,Sweater,3.3360205
3639,Skirt,3.8293667
3639,Shoes,3.8110988
3639,Sunglasses,3.6207325
3638,Socks,4.180083
3638,Coat,4.0868626
3638,Sweater,4.052759
3637,Sweater,3.9321864
3637,Jewelry,3.7006078
3637,Skirt,3.6567695
3636,Shirt,4.0106883
3636,Shorts,3.9746404
3636,Pants,3.800614
3635,Jacket,3.680236
3635,Shoes,3.4754035
3635,Shorts,3.4400556
3634,T-shirt,2.9153066
3634,Dress,2.7374542
3634,Sneakers,2.6778238
3633,Belt,3.9782317
3633,Gloves,3.2991815
3633,Jeans,3.2204924
3632,Sneakers,4.0516973
3632,Belt,3.8089552
3632,Hoodie,3.5337248
3631,Sunglasses,4.0731277
3631,Dress,3.871954
3631,T-shirt,3.8486784
3630,Socks,4.0622454
3630,Hoodie,3.933447
3630,Gloves,3.731649
3629,Gloves,3.279958
3629,Socks,3.210372
3629,Shorts,3.2038748
3628,Socks,3.6738825
3628,Jacket,3.59179
3628,Gloves,3.5610714
3627,Jacket,3.591101
3627,Sneakers,3.522169
3627,Shorts,3.4736207
3626,Skirt,3.2650492
3626,Shorts,3.101116
3626,Coat,3.0796473
3625,Sunglasses,4.385635
3625,Shorts,4.263737
3625,Gloves,3.9708428
3624,Belt,3.3347602
3624,Hoodie,3.297595
3624,Socks,3.2127779
3623,Jeans,3.1864696
3623,Sunglasses,3.1109915
3623,Hoodie,3.0997272
3622,Hoodie,4.114113
3622,Skirt,3.7165444
3622,Gloves,3.625803
3621,Jewelry,4.0362244
3621,Gloves,3.7231882
3621,Handbag,3.651676
3620,Sandals,4.269113
3620,Pants,3.6859696
3620,T-shirt,3.4957232
3619,Socks,4.1155005
3619,Jewelry,3.948018
3619,Sunglasses,3.8513892
3618,Gloves,4.184397
3618,T-shirt,3.9545894
3618,Shorts,3.9224162
3617,Gloves,3.8640783
3617,Shoes,3.844606
3617,Sunglasses,3.8020082
3616,Gloves,3.5748165
3616,Shirt,3.5525782
3616,T-shirt,3.4714754
3615,Hat,3.6165137
3615,Belt,3.4566097
3615,Shorts,3.4284425
3614,T-shirt,3.9035964
3614,Hoodie,3.879476
3614,Dress,3.5640016
3613,Backpack,3.6964288
3613,Blouse,3.6632128
3613,Sweater,3.6360636
3612,Skirt,3.1777396
3612,Sandals,3.130289
3612,Handbag,3.0908804
3611,Boots,4.427584
3611,Handbag,3.8359976
3611,Shorts,3.6878293
3610,Hoodie,4.2747636
3610,Belt,4.16713
3610,Dress,4.0811653
3609,Blouse,4.1176534
3609,Hat,3.9177368
3609,Hoodie,3.909401
3608,Sneakers,3.5948396
3608,T-shirt,3.470087
3608,Dress,3.4124942
3607,Coat,3.47297
3607,Handbag,3.299082
3607,Jacket,3.1890912
3606,Hoodie,4.2322416
3606,Belt,4.1919866
3606,Sneakers,4.0915756
3605,Sandals,3.6303124
3605,Pants,3.5277066
3605,Coat,3.2446342
3604,Coat,3.5178149
3604,Skirt,3.2708318
3604,Handbag,3.2406306
3603,Hoodie,3.8679225
3603,Scarf,3.774489
3603,Hat,3.6021056
3602,Shoes,4.052152
3602,Jeans,3.8602605
3602,Jewelry,3.5206773
3601,Handbag,3.624874
3601,Gloves,3.2052941
3601,Socks,3.1733649
3600,Sandals,4.2530017
3600,Coat,3.5036752
3600,Sneakers,3.4907978
3599,T-shirt,3.3017898
3599,Dress,3.1921544
3599,Backpack,3.0979195
3598,Gloves,3.9087744
3598,T-shirt,3.5697339
3598,Sandals,3.5143845
3597,Sneakers,4.262862
3597,Skirt,4.033161
3597,Hat,3.9578867
3596,Jacket,3.839768
3596,Shorts,3.7648816
3596,T-shirt,3.6113155
3595,Gloves,3.861016
3595,Skirt,3.8128986
3595,Sunglasses,3.8053157
3594,Shorts,3.3660245
3594,Shirt,3.2441106
3594,Jeans,2.9720638
3593,Belt,3.906713
3593,Handbag,3.6564338
3593,Jacket,3.5688534
3592,Skirt,3.8900816
3592,Blouse,3.8841915
3592,Shoes,3.8391533
3591,Belt,3.8775446
3591,Sneakers,3.6309652
3591,Blouse,3.3539553
3590,Jeans,3.9874077
3590,Boots,3.9406707
3590,Shirt,3.9400463
3589,Belt,4.015263
3589,Boots,3.9350317
3589,Shirt,3.8469276
3588,Sneakers,4.4907312
3588,Jeans,4.054144
3588,Shoes,3.8341537
3587,T-shirt,3.791612
3587,Sneakers,3.6634245
3587,Gloves,3.5708673
3586,Socks,3.945726
3586,Skirt,3.9135027
3586,Dress,3.6558795
3585,Blouse,3.8802333
3585,Shirt,3.8502302
3585,Hoodie,3.7522087
3584,Jewelry,3.7210221
3584,Gloves,3.6478877
3584,Handbag,3.5304456
3583,Jeans,3.983098
3583,Coat,3.4258935
3583,Hat,3.4007626
3582,Hoodie,3.1738572
3582,Jeans,3.0516682
3582,Blouse,2.997754
3581,Gloves,3.8403883
3581,Shoes,3.762817
3581,Skirt,3.7278967
3580,Pants,4.338562
3580,Jeans,4.3348436
3580,Sweater,4.220462
3579,Belt,3.8186817
3579,Sandals,3.5537364
3579,Gloves,3.4871767
3578,T-shirt,4.4776554
3578,Backpack,4.0006213
3578,Jewelry,3.8958733
3577,Skirt,3.8572922
3577,Sweater,3.7463322
3577,Gloves,3.7062266
3576,Socks,4.1171985
3576,Shoes,3.7408442
3576,Shirt,3.6761956
3575,Shoes,4.362079
3575,Coat,4.0394435
3575,Jeans,4.0189238
3574,T-shirt,3.4814494
3574,Sunglasses,3.4560308
3574,Gloves,3.3843088
3573,Jacket,3.6730342
3573,Scarf,3.6380775
3573,Socks,3.4936376
3572,Dress,3.7160828
3572,Jewelry,3.6871476
3572,Blouse,3.670905
3571,Jacket,3.7346537
3571,Scarf,3.5976434
3571,Jewelry,3.5440514
3570,Jewelry,3.8475463
3570,Shorts,3.787098
3570,Dress,3.6157374
3569,Socks,4.175288
3569,Sunglasses,4.01169
3569,Sweater,3.9541817
3568,Jeans,3.7158504
3568,Sweater,3.4830313
3568,Shoes,3.3371384
3567,Boots,3.4895859
3567,Blouse,3.390367
3567,Hoodie,3.3627157
3566,Hat,3.8593545
3566,Shorts,3.849258
3566,Gloves,3.8170214
3565,Shirt,3.8649945
3565,Shorts,3.734676
3565,Boots,3.680737
3564,Backpack,3.6069145
3564,Shirt,3.5123868
3564,Shoes,3.3394177
3563,Coat,3.568503
3563,Backpack,3.5613294
3563,Blouse,3.5581994
3562,Jewelry,3.6719575
3562,Hoodie,3.510368
3562,Shoes,3.4672744
3561,Belt,4.0751
3561,Sneakers,4.0223994
3561,Scarf,3.8241298
3560,Boots,3.1907597
3560,Sunglasses,3.1138728
